8,,,,
19,3,20,3,1.0 
19,3,21,3,1.0 
19,3,22,3,1.0 
19,3,23,3,1.0 
19,3,24,3,1.0 
19,3,25,3,1.0 
19,3,26,3,1.0 
19,3,27,3,1.0 
