93
11108,0,0.267857143
11109,0,0.535714286
11110,0,0.535714286
11111,0,0.535714286
11112,0,0.535714286
11113,0,0.535714286
11114,0,0.417857143
11115,0,0.3
11116,0,0.3
11117,0,0.289285714
11118,0,0.278571429
11119,0,0.289285714
11120,0,0.3
11121,0,0.3
11122,0,0.3
11123,0,0.3
11124,0,0.3
11125,0,0.289285714
11126,0,0.278571429
11127,0,0.289285714
11128,0,0.3
11129,0,0.3
11130,0,0.3
11131,0,0.3
11132,0,0.3
11133,0,0.289285714
11134,0,0.278571429
11135,0,0.289285714
11136,0,0.3
11137,0,0.3
11138,0,0.3
11139,0,0.3
11140,0,0.3
11141,0,0.289285714
11142,0,0.278571429
11143,0,0.289285714
11144,0,0.3
11145,0,0.3
11146,0,0.3
11147,0,0.3
11148,0,0.3
11149,0,0.289285714
11150,0,0.278571429
11151,0,0.289285714
11152,0,0.3
11153,0,0.3
11154,0,0.3
11155,0,0.3
11156,0,0.3
11157,0,0.289285714
11158,0,0.278571429
11159,0,0.289285714
11160,0,0.3
11161,0,0.3
11162,0,0.3
11163,0,0.3
11164,0,0.3
11165,0,0.289285714
11166,0,0.278571429
11167,0,0.289285714
11168,0,0.3
11169,0,0.3
11170,0,0.3
11171,0,0.3
11172,0,0.3
11173,0,0.289285714
11174,0,0.278571429
11175,0,0.289285714
11176,0,0.3
11177,0,0.3
11178,0,0.3
11179,0,0.3
11180,0,0.3
11181,0,0.289285714
11182,0,0.278571429
11183,0,0.289285714
11184,0,0.3
11185,0,0.3
11186,0,0.3
11187,0,0.3
11188,0,0.3
11189,0,0.289285714
11190,0,0.278571429
11191,0,0.289285714
11192,0,0.3
11193,0,0.3
11194,0,0.417857143
11195,0,0.535714286
11196,0,0.535714286
11197,0,0.535714286
11198,0,0.535714286
11199,0,0.535714286
11200,0,0.267857143
