1.005E+10,3.843E+09,2.763E+09,-8.021E+00,2.425E+06,1.341E+02,
3.843E+09,4.124E+10,3.844E+09,-2.814E+01,-3.039E+04,4.882E+01,
2.763E+09,3.844E+09,1.005E+10,-8.576E+01,-2.527E+06,2.865E+01,
-8.021E+00,-2.814E+01,-8.576E+01,3.183E+09,1.126E-04,-3.671E+01,
2.425E+06,-3.039E+04,-2.527E+06,1.126E-04,2.326E+09,2.437E+01,
1.341E+02,4.882E+01,2.865E+01,-3.671E+01,2.437E+01,3.182E+09,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
