,QoI,loc_QoI,maxmsig,loc_maxmsig,thea,theb,dh1,dh2,dw,drx1,dry1,dx1,dy1,dphi1,drx2,dry2,dx2,dy2,dphi2,drx3,dry3,dx3,dy3,dphi3,drx4,dry4,dx4,dy4,dphi4 ,kcheck
1,       9026599.148017067462206,5567,      12503990.230837907642126,5369,             0.000000000000000,             0.000000000000000,             0.000444975600000,             0.002058486000000,            -0.000162090000000,             0.000060450080000,             0.000027410410000,            -0.000029940180000,             0.000041416310000,             0.065872410000000,             0.000078368430000,            -0.000002571273000,            -0.000059351530000,             0.000023527010000,            -0.346490300000000,            -0.000018770570000,             0.000029392230000,            -0.000068256820000,             0.000029312250000,             0.115518900000000,            -0.000020058350000,             0.000000649931900,             0.000013339990000,             0.000015989400000,            -0.242687700000000, 0
2,       8456666.458174571394920,5567,      11825012.143537225201726,5369,             0.000000000000000,             0.000000000000000,             0.001572131000000,             0.000495328300000,            -0.000044185610000,            -0.000033582370000,            -0.000005769468000,             0.000039349370000,             0.000070174160000,            -0.596623100000000,             0.000074303440000,             0.000021928940000,            -0.000035293460000,            -0.000007134026000,             0.555000700000000,             0.000005982656000,             0.000019114110000,             0.000014809250000,             0.000004621509000,             0.329431900000000,            -0.000035312580000,             0.000000652833900,             0.000018243470000,             0.000049220150000,             0.335061100000000, 0
3,       8196492.969281679950655,5567,      11543010.350897470489144,5369,             0.000000000000000,             0.000000000000000,            -0.001205202000000,            -0.001193609000000,             0.000061096100000,            -0.000042298160000,            -0.000032004730000,             0.000022526220000,             0.000055683280000,             0.097996540000000,             0.000036901470000,            -0.000068053430000,            -0.000064000160000,             0.000053509110000,            -0.375269600000000,            -0.000014892520000,             0.000047962190000,            -0.000030015860000,            -0.000007677715000,             0.286392400000000,            -0.000017081890000,             0.000022983220000,             0.000004598933000,             0.000006888494000,            -0.076027340000000, 0
4,       8102129.627222073264420,5567,      11429504.661700954660773,5369,             0.000000000000000,             0.000000000000000,             0.001416480000000,            -0.001290374000000,             0.000034823510000,            -0.000013927360000,            -0.000037531810000,            -0.000008610352000,             0.000014403000000,            -0.141272100000000,             0.000035227280000,            -0.000082468100000,            -0.000053856450000,            -0.000010577470000,             1.233254000000000,            -0.000001047313000,             0.000016329270000,            -0.000017309360000,            -0.000022257780000,            -0.096728070000000,            -0.000024904230000,            -0.000000727834100,            -0.000029982960000,             0.000010079650000,            -0.144411200000000, 0
5,       8594855.239686379209161,5567,      12258290.234238471835852,5369,             0.000000000000000,             0.000000000000000,            -0.000158571100000,             0.002027806000000,             0.000054360590000,            -0.000010487580000,             0.000024367840000,             0.000017691330000,            -0.000035218800000,             0.871684600000000,             0.000048034940000,            -0.000037521050000,            -0.000097918040000,             0.000032132660000,             0.404229300000000,             0.000054527320000,             0.000049189550000,            -0.000016524480000,             0.000022161200000,             0.220649100000000,            -0.000033918740000,            -0.000005355538000,            -0.000026045540000,             0.000004796402000,             0.252110400000000, 0
6,       7145987.468827123753726,5567,      10243435.424997346475720,6585,             0.000000000000000,             0.000000000000000,            -0.000302320000000,             0.000262524000000,             0.000016176900000,            -0.000068482100000,             0.000012722700000,            -0.000043819200000,             0.000018809000000,             0.265011200000000,            -0.000039721700000,            -0.000025291800000,             0.000007573290000,            -0.000003809780000,             0.290455500000000,             0.000097087300000,            -0.000005356310000,            -0.000033401800000,            -0.000004472350000,             0.022923700000000,            -0.000092778700000,             0.000016900000000,            -0.000015580600000,             0.000018451000000,            -0.043388740000000, 0
7,       6916141.869567278772593,5567,      12267662.974429348483682,5369,             0.000000000000000,             0.000000000000000,             0.000000000000000,             0.000000000000000,             0.000000000000000,            -0.000200000000000,             0.000100000000000,             0.000000000000000,            -0.000100000000000,             0.000000000000000,             0.000100000000000,            -0.000100000000000,            -0.000100000000000,             0.000100000000000,             0.000000000000000,             0.000000000000000,             0.000000000000000,             0.000000000000000,             0.000000000000000,             0.000000000000000,             0.000000000000000,             0.000000000000000,             0.000000000000000,             0.000000000000000,             0.000000000000000, 0
