       5311094.314578346908092,       6226075.573881957679987,       5796911.379660407081246,       4835643.055171776562929,       3692145.666389402002096,       2592229.658396004699171
       7079510.212630670517683,       6171370.897708140313625,       5464750.888500592671335,       4525062.710779220797122,       3466627.988181888125837,       2453098.233119254000485
       8598043.265965376049280,       6119488.810087932273746,       5130709.277469448745251,       4204527.803342699073255,       3322030.102658167947084,       2240175.472633603960276
       9586399.978729216381907,       6219580.344019792042673,       5144279.713339749723673,       4158264.449440821539611,       2996894.657031593378633,       1550313.954581987112761
       9662540.397096889093518,       6916141.869567278772593,       5921710.334226169623435,       4842555.668551248498261,       3225830.738367991987616,       2015575.812863213010132
       8600240.248648373410106,       7646913.722709034569561,       7113820.629889884963632,       6567178.313859420828521,       5500985.530077913776040,       5153037.496007633395493
       6795545.976214140653610,       7448113.686507389880717,       7540120.802222171798348,       7807781.620126332156360,       8355722.401386702433228,       9106298.216252587735653
       4646457.304605890996754,       6075054.421238095499575,       6664479.598570933565497,       7597495.631027018651366,      10044060.144298017024994,      12267662.974429348483682
       3935429.210193460807204,       4991201.520735399797559,       5813845.956568597815931,       6916821.226277825422585,       9319705.986798804253340,      11949151.336537607014179
       4100249.394721576943994,       4769064.704465844668448,       5645823.538385155610740,       6483657.627592561766505,       7269141.286246349103749,       9431368.693417480215430
       4245535.442808492109179,       4933034.662127503193915,       5597420.136920245364308,       5928553.832097341306508,       5505317.294443638063967,       6352001.819128904491663
       3255917.857963938731700,       4184165.571044940967113,       4913285.713994307443500,       5390452.976293651387095,       5345192.923460433259606,       4361805.408583352342248
