       4778775.586172509007156,       6205538.944712028838694,       6220130.603098850697279,       5315648.137526955455542,       4101101.608760199043900,       2915257.954730454366654
       7394679.386665961705148,       6710709.006918316707015,       6066787.025064146146178,       5020408.355120263062418,       3857859.514353556092829,       2778315.362239683978260
       9780182.061101404950023,       7250968.719779773615301,       5815429.218846486881375,       4661335.849829773418605,       3684955.795323932077736,       2583435.814261625520885
      11377126.775475502014160,       7615716.102946788072586,       5831821.392925124615431,       4624350.230549362488091,       3462678.999077969696373,       2067354.841684031067416
      11384776.252605356276035,       8102129.627222073264420,       6578838.484165986999869,       5405329.439733457751572,       4053081.164147481787950,       2600688.962680722586811
       9569746.009502803906798,       8147805.531451766379178,       7631413.338621499016881,       7064374.804142671637237,       6149935.922170913778245,       5567080.133642905391753
       6765059.982204109430313,       7281772.867465137504041,       7630816.702373027801514,       7839067.631755150854588,       7937761.662697480060160,       9001499.155157875269651
       3859637.146044021006674,       5513220.348105522803962,       6400204.634028824046254,       7237408.670559440739453,       8745229.485897311940789,      11429504.661700954660773
       3261174.024542765226215,       4442212.176977851428092,       5374974.120439113117754,       6395769.608087536878884,       8411793.744373397901654,      11409940.833750888705254
       3588508.007692544255406,       4307742.933655444532633,       5249314.802907931618392,       6192068.632560594007373,       7310403.434950338676572,       9174951.504640713334084
       3821252.213940031826496,       4562645.219895028509200,       5378091.057238619774580,       5966302.909385681152344,       6014890.383643739856780,       6300161.050267533399165
       2932920.820662712678313,       3864267.270737841259688,       4670746.864332816563547,       5336835.862807337194681,       5570843.245413510128856,       4883116.372917554341257
