       4628870.359390283003449,       6093190.527130594477057,       6307954.323531925678253,       5437050.667562994174659,       4182552.119995630346239,       2940610.866316364612430
       7720418.543319270946085,       7055452.563339669257402,       6335680.774138373322785,       5208445.797280260361731,       3955309.579479982145131,       2795848.621029533911496
      10480055.785285653546453,       7995006.635395525954664,       6233570.944940946064889,       4891538.001434838399291,       3771735.227170621510595,       2539868.786595780868083
      12411611.159215705469251,       8566960.450666146352887,       6340646.410741859115660,       4860005.689231842756271,       3452511.865002985578030,       1789506.034261679975316
      12445040.088588496670127,       9026599.148017067462206,       7183721.533956086263061,       5752159.157014431431890,       3997471.074556204490364,       2134370.965642258059233
      10294627.792886160314083,       8781700.107890162616968,       8277525.031533354893327,       7649103.219804436899722,       6535786.558148433454335,       5563405.290986824780703
       6989847.748611176386476,       7534781.495029267854989,       8087708.048667818307877,       8456082.361984271556139,       8783963.956968745216727,       9570968.346725784242153
       3728250.514622286893427,       5476365.007582567632198,       6621520.471365047618747,       7751622.079399180598557,       9841627.529714850708842,      12503990.230837907642126
       3127044.378973719663918,       4449708.942638562060893,       5582184.160073007456958,       6863000.837568937800825,       9312945.361255792900920,      12387204.331964915618300
       3595423.937744333874434,       4405859.416097424924374,       5485755.792032370343804,       6554484.659590157680213,       7715178.888024185784161,       9824925.601039536297321
       3888366.891215000767261,       4686770.885830002836883,       5554615.109077897854149,       6121845.741445752792060,       6042957.905913725495338,       6661005.550493246875703
       2959201.305512550286949,       3930244.060849139932543,       4770407.697786930948496,       5435459.756348779425025,       5587693.314921568147838,       4710038.510576075874269
