       4799427.659786392003298,       6108053.901745762676001,       6254160.369408193044364,       5380306.910032934509218,       4167822.873136837966740,       2972164.982266826555133
       7733725.194887175224721,       6965509.841883509419858,       6213458.406945894472301,       5125725.855263018049300,       3934193.531611647456884,       2830635.522844422608614
      10205247.248746106401086,       7729594.473910014145076,       6045991.220519254915416,       4797161.721516513265669,       3760566.230496818199754,       2594863.873277371283621
      11794392.368283454328775,       8109902.955089338123798,       6117289.500147837214172,       4794166.904319112189114,       3520453.999995524529368,       1959317.179097136948258
      11662004.938961356878281,       8456666.458174571394920,       6891258.466541465371847,       5656148.465818597935140,       4154465.634778238367289,       2471720.230038325302303
       9693533.837970705702901,       8275362.884570554830134,       7869408.007776503451169,       7341607.920259027741849,       6426241.684205769561231,       5715621.407222423702478
       6750491.862938276492059,       7231401.383543163537979,       7718640.828149604611099,       8036451.088607192970812,       8297333.891323279589415,       9328769.646711697801948
       3796326.667071805335581,       5411395.985021435655653,       6414481.205738338641822,       7400262.470772238448262,       9151700.345350494608283,      11825012.143537225201726
       3168983.983852480072528,       4395444.640123258344829,       5420716.454522216692567,       6579286.910588597878814,       8786884.881357157602906,      11723260.828589009121060
       3524817.685685032047331,       4291968.386392672546208,       5299185.074308595620096,       6323876.157490049488842,       7554808.199883110821247,       9420137.715321250259876
       3768410.006230104248971,       4538341.759728755801916,       5386122.677689693868160,       5993501.513923859223723,       6089228.241358291357756,       6485011.751112036406994
       2881903.047826871275902,       3821135.524273805320263,       4643515.598235608078539,       5318276.649029333144426,       5536032.805545508861542,       4784721.910258942283690
