       4939794.051491835154593,       6290572.900145510211587,       6106911.499688360840082,       5249247.329813338816166,       4166863.646804931573570,       3089405.963334694504738
       7167352.139375183731318,       6538124.698675631545484,       5855645.028328612446785,       4944428.107366214506328,       3951963.939366367179900,       2996843.730481604114175
       9012662.998597359284759,       6700854.007255379110575,       5546939.179039478302002,       4634852.755891737528145,       3861853.098570823669434,       2905177.834801620338112
      10147256.463798176497221,       6779903.301186348311603,       5557443.688693592324853,       4714694.430874819867313,       3856854.500373414717615,       2677506.362747317645699
      10061545.279454981908202,       7145987.468827123753726,       6167080.210987841710448,       5429044.527202342636883,       4609896.168834636919200,       3166402.860607150476426
       8680629.515203235670924,       7299598.833560613915324,       6895058.399987017735839,       6571366.435696360655129,       6172175.676265362650156,       5502780.191499021835625
       6576712.774521037936211,       6761970.931502354331315,       6852724.232331593520939,       6953671.656518282368779,       7111384.636417389847338,       7838978.174621582031250
       4271748.476699237711728,       5506970.204013434238732,       5996740.180444794707000,       6445146.223244332708418,       7217718.632913785055280,       9492702.898081213235855
       3612104.859949553851038,       4558013.716057080775499,       5183780.097118775360286,       5789863.264545570127666,       6891977.129481899552047,       9644428.380773257464170
       3741394.337391017936170,       4316728.308337736874819,       5001218.891123373992741,       5636371.404528482817113,       6441614.647931437008083,       8349711.966127931140363
       3849202.870001855771989,       4456644.310655773617327,       5093431.088619068264961,       5591011.521530732512474,       5871076.930907556787133,       6388569.737691724672914
       3013532.693647795356810,       3853991.511652426328510,       4543945.765370111912489,       5122879.594673102721572,       5443849.302100017666817,       5198432.342130839824677
