       4911220.842411725781858,       6054533.114378677681088,       6010702.254846214316785,       5047395.218613804318011,       3855697.857887261547148,       2702842.734082308132201
       7484394.406455924734473,       6587066.738922279328108,       5845494.338621119968593,       4744586.795594978146255,       3621597.341233095154166,       2568127.930036938749254
       9772465.668031198903918,       7253504.815099888481200,       5632515.655794536694884,       4436370.836614791303873,       3486708.753359523601830,       2494866.840303067117929
      11284127.808130256831646,       7815781.381724243983626,       5745783.695839292369783,       4495784.744228751398623,       3576333.631323376670480,       2273725.580025194678456
      11200348.392792113125324,       8414873.059956818819046,       6590220.642788735218346,       5369375.646072488278151,       4528990.130549540743232,       2847271.253679646644741
       9305263.120753796771169,       8291382.867192408069968,       7742833.262355146929622,       7136095.274841677397490,       6734073.322068892419338,       5698570.073578801937401
       6618652.982107681222260,       7176620.812535257078707,       7841447.494138333946466,       8074780.083333861082792,       8153630.947590298950672,       8707218.356299953535199
       4073626.297271861229092,       5403769.790844713337719,       6700537.296476541087031,       7666599.232472341507673,       8462430.770141679793596,      10964321.900056703016162
       3418911.201363292988390,       4709174.419457147829235,       5933272.698858135379851,       6824639.062615551985800,       8003693.446648113429546,      11209700.288936661556363
       3878597.812873651739210,       4799248.638269846327603,       5696686.550392732024193,       6458303.243003012612462,       7295403.975312245078385,       9484400.312818076461554
       4119345.036256548482925,       4883267.955448352731764,       5648470.053345915861428,       6090139.973980664275587,       6385681.073533036746085,       6917095.344252222217619
       3122967.367321898229420,       4104671.619893347844481,       4899094.424879895523190,       5452916.013303603045642,       5657407.831136413849890,       5371744.877986316569149
