       4856311.339281687512994,       6109987.373815833590925,       6224939.488547771237791,       5381868.941666438244283,       4171550.571996749378741,       2978939.729126283898950
       7524753.291567906737328,       6773651.195483884774148,       6171711.188509663566947,       5121494.380316408351064,       3939513.663100942969322,       2850512.579300436656922
       9962201.164075724780560,       7455088.710597881115973,       6007338.059265717864037,       4800212.406365006230772,       3767637.506123817991465,       2723013.112865306437016
      11640922.734233491122723,       7954429.916434402577579,       6097876.818910788744688,       4876592.790172879584134,       3880084.257250799331814,       2409408.522525608073920
      11706014.934586007148027,       8469572.659964727237821,       6867480.330214907415211,       5857977.972693230025470,       4872509.831098025664687,       3034506.646758835297078
       9852819.176338177174330,       8438318.800504812970757,       7887079.463216806761920,       7489792.971099133603275,       7069507.557519792579114,       6124128.203618076629937
       6902129.746526752598584,       7410726.633620420470834,       7764290.529118704609573,       7993804.679013074375689,       8230603.320776800625026,       9141752.109253952279687
       3787075.838481606915593,       5540032.157696406356990,       6446424.510030307807028,       7209361.613769269548357,       8273584.607784266583622,      11029269.710017727687955
       3112312.700096824672073,       4337470.187807983718812,       5366590.780700719915330,       6383448.720843791030347,       7775037.927573081105947,      10789296.932950094342232
       3493077.242148528341204,       4247041.628228060901165,       5286278.176503262482584,       6158783.555259337648749,       6993720.538860032334924,       8836472.161251334473491
       3768305.995388747192919,       4542549.736800127662718,       5377978.131959584541619,       5901407.724065914750099,       6028101.235062930732965,       6322323.452753049321473
       2880086.364151960704476,       3818367.880353170912713,       4639122.047090114094317,       5309995.499492322094738,       5543795.111841532401741,       5013876.399156820029020
