           3
          10
   8535599999.1192245      ,   3098506972.3259182      ,   3403505984.1036186      ,   1.7583370208740234E-006 ,   2.8502196073532104E-005 ,   6.8405643105506897E-006
   3098506972.3257046      ,   8535599999.1191788      ,   3403505984.1036377      ,  -4.4133514165878296E-005 ,  -1.1894851922988892E-005 ,  -9.6055679023265839E-005
   3403505984.1037025      ,   3403505984.1036835      ,   27685825270.153149      ,  -4.4394284486770630E-005 ,   4.0266662836074829E-005 ,  -2.6501715183258057E-005
   6.0185790061950684E-005 ,   3.8966536521911621E-006 ,   9.9253375083208084E-006 ,   2653354722.8319912      ,   1.2915674597024918E-004 ,   4.0512531995773315E-008
   1.9675120711326599E-005 ,  -1.1670403182506561E-005 ,  -1.5480676665902138E-005 ,   1.8656020984053612E-005 ,   2653354722.8319721      ,   3.0953902751207352E-005
   7.5250864028930664E-007 ,   4.5625492930412292E-006 ,   4.5020133256912231E-006 ,   1.3006851077079773E-005 ,   2.4877488613128662E-005 ,   2279108103.1758986     
          11
   8860662155.9495697      ,   3160622247.0098248      ,   3511460654.3734322      ,   3.7149293348193169E-006 ,   3.5059638321399689E-006 ,   4.9839145503938198E-006
   3160622247.0098667      ,   8860662155.9495583      ,   3511460654.3734283      ,  -9.8673626780509949E-007 ,   2.5667250156402588E-006 ,   3.1039235182106495E-006
   3511460654.3734493      ,   3511460654.3734512      ,   29197498446.310806      ,   1.0961666703224182E-006 ,  -6.2491744756698608E-007 ,   4.4261105358600616E-007
   3.7408317439258099E-006 ,  -8.8696833699941635E-007 ,   5.7887518778443336E-008 ,   2760586587.0264587      ,   1.7796410247683525E-006 ,  -9.7893644124269485E-007
   7.4213603511452675E-006 ,   5.0530070438981056E-007 ,   1.0695366654545069E-006 ,   2.8961803764104843E-006 ,   2760586587.0264702      ,  -2.9542134143412113E-006
   1.9114231690764427E-006 ,   9.6349685918539762E-007 ,  -1.6595004126429558E-007 ,  -3.5171979106962681E-006 ,  -1.6150879673659801E-006 ,   2342978629.2224083     
          12
   9206742936.1353683      ,   3223802987.6833668      ,   3625572916.4585037      ,   2.4354085326194763E-006 ,  -3.2381620258092880E-005 ,   4.5146094635128975E-005
   3223802987.6835327      ,   9206742936.1346016      ,   3625572916.4585190      ,   5.0687231123447418E-006 ,  -9.0333633124828339E-006 ,   1.8561491742730141E-005
   3625572916.4587860      ,   3625572916.4585629      ,   30712605401.092575      ,  -1.8775463104248047E-006 ,  -9.1912224888801575E-006 ,   1.6647391021251678E-005
  -9.4384886324405670E-006 ,   6.0964375734329224E-006 ,  -1.6706762835383415E-006 ,   2873882793.9524212      ,   6.7804940044879913E-006 ,   3.9860606193542480E-007
  -1.3363128527998924E-004 ,  -6.7630317062139511E-006 ,  -2.2547901608049870E-005 ,  -1.9902363419532776E-006 ,   2873882793.9523592      ,   1.0557589121162891E-005
   1.3022497296333313E-004 ,  -4.3800100684165955E-006 ,  -3.6529265344142914E-005 ,  -4.9665104597806931E-006 ,   3.5749282687902451E-005 ,   2410126227.5999699     
