******************************,
   48293488229.153366088867188,   1000000000000000019884624838656.00000,
  -62422040086.993354797363281,                        -259877565.46844,                      247214142500.01050,
   18970897220.171813964843750,                       25935552726.88365,                       31081082648.64615,   1000000000000000019884624838656.00000,
 -134615389112.184951782226562,                      -57692312894.48850,                      204967955482.98804,
  -38461538108.848251342773438,                      -38461538108.84824,                        4807692550.16684,   1000000000000000019884624838656.00000,
    9667361241.279508590698242,                        -173247889.50154,                      -45446986108.32729,                       46361748699.98723,                                 0.00000,                                 0.00000,   1000000000000000019884624838656.00000,
  -19404022675.141788482666016,                      -91683995221.69707,                       46361748699.98724,                      -77671519958.09421,                                 0.00000,                                 0.00000,                       14552691454.87563,                      263555683327.89948,
  -60161124187.659698486328125,                      -47860362774.18339,                      133731814584.32170,                       38201665128.35271,                     -351762831854.01532,                      -24038462750.83418,                     -124480740687.29779,                        7045777260.94165,                     1307237974462.47168,
  -47860362774.183387756347656,                      -53664242363.10992,                       38201665128.35271,                      -66372145611.81150,                      -24038462750.83419,                     -131410256638.03548,                        7045777260.94165,                       62629455859.73586,                      490995603375.61688,                      372228398546.01654,
 -138461541776.826568603515625,                      -76923080802.66940,                      281410265483.21228,                       57692308309.51560,                                 0.00000,                                 0.00000,                     -887820545752.96130,                     -528846180518.35223,                      779487207490.78235,
  -76923080802.669403076171875,                     -138461541776.82660,                       76923083095.15585,                      105128205310.42839,                                 0.00000,                                 0.00000,                     -528846180518.35217,                       -6410244889.04199,                      557692335819.35327,                       74358966799.64673,
   13731130286.777978897094727,                        6260486672.45448,                      -43493890329.68852,                       42859855185.02835,                                 0.00000,                                 0.00000,   1000000000000000019884624838656.00000,
  -12970288113.185762405395508,                      -82422720716.55878,                       42859855185.02835,                      -43493890329.68853,                                 0.00000,                                 0.00000,                      -36150053744.29706,                      112185480759.46931,
  -74406903291.285324096679688,                      -54816681413.11721,                      164569862007.95435,                       93757493345.93275,                     -200000007335.95642,                      -57692310602.00211,                      -82422720716.55876,                        6260486672.45448,                      382003365745.28107,
  -54816681413.117210388183594,                      -74406903291.28531,                       93757493345.93275,                     -155942974669.83466,                      -57692310602.00210,                       -7692305329.28306,                      -12970288113.18577,                       13731130286.77798,                        2875629188.88486,                      253798231074.16547,
 -137820518243.124847412109375,                      -72115388252.50258,                      165384621891.74985,                       28846153008.51461,                                 0.00000,                                 0.00000,                     -189743596409.43488,                       28846157593.48746,                      162179492760.80994,
  -72115388252.502578735351562,                       22435900095.76961,                       48076927794.15485,                      -26923080114.92352,                                 0.00000,                                 0.00000,                        9615382807.84722,                      -29487178070.54040,                       14423077650.50052,                       33974358089.69432,
