       4736931.648654449731112,       6188073.511363044381142,       6223392.027957413345575,       5316827.677761226892471,       4104466.096216290257871,       2919815.425884621683508
       7425274.504941389895976,       6734630.382126379758120,       6077253.060666083358228,       5017965.138611696660519,       3870330.561210110783577,       2789056.734670744743198
       9863235.150921300053596,       7315370.202385291457176,       5830807.848153235390782,       4644566.943952144123614,       3620069.228380857966840,       2658625.603333646431565
      11504102.891321243718266,       7717446.514520086348057,       5825661.981248753145337,       4626219.212992985732853,       3835933.018541815690696,       2395994.590332569088787
      11522782.977401580661535,       8214412.606109580956399,       6598329.855727794580162,       5696253.793681096285582,       4741427.855825950391591,       2927050.482630170416087
       9662260.522543212398887,       8231152.891974014230072,       7685109.186251715756953,       7292152.885945098474622,       6844725.574483321979642,       5996915.843324024230242
       6778433.369133122265339,       7292167.638633360154927,       7644770.246630548499525,       7842112.793967835605145,       8080378.942432885989547,       9074060.456974575296044
       3779641.326143208425492,       5483080.024920113384724,       6388012.399306859821081,       7111322.877165180630982,       8260836.165100524201989,      11084566.358545674011111
       3183447.218870644457638,       4398149.487712220288813,       5353496.987229752354324,       6292399.958612585440278,       7814833.379328016191721,      10898055.147972559556365
       3559524.986845299601555,       4288633.403142289258540,       5247665.345954777672887,       6097650.202667484991252,       6994003.047698448412120,       8861361.750759592279792
       3817670.404804164543748,       4562593.794784417375922,       5373448.702001320198178,       5902458.767725088633597,       5982310.007747873663902,       6234456.226343967020512
       2931089.062642001081258,       3861051.056738186627626,       4666020.766694133169949,       5328183.895040971226990,       5557666.738431530073285,       4975566.757431506179273
