       4733021.560959817841649,       6143104.607372290454805,       6120888.965566300787032,       5256266.395189779810607,       4170232.202770789153874,       3090110.680614134296775
       7182408.657242068089545,       6553122.402727161534131,       5913707.869128953665495,       4950506.291005038656294,       3954841.698551327921450,       2994741.840270701330155
       9279006.060269951820374,       6962577.103651014156640,       5628616.388167393393815,       4632853.176189134828746,       3845357.735621945466846,       2891093.359899864066392
      10577918.703661553561687,       7226059.978498704731464,       5642269.779204952530563,       4697627.312249475158751,       3854261.531076774466783,       2632009.923424226697534
      10464703.696827795356512,       7561007.731382262893021,       6247640.012729479931295,       5431158.973820853047073,       4569132.985675809904933,       3084331.222838221583515
       8891466.937903719022870,       7473853.399993753060699,       6955909.508400416001678,       6588020.173974696546793,       6159261.623971094377339,       5488270.115353639237583
       6574018.360388057306409,       6702820.345011479221284,       6860303.489503631368279,       6976659.525610682554543,       7167251.763159141875803,       7913331.946535615250468
       4112455.763381198048592,       5342829.293920922093093,       5967966.848608789034188,       6464617.727990175597370,       7360592.925588038749993,       9660567.385687073692679
       3462900.270570729859173,       4492857.089895298704505,       5148340.993687967769802,       5818556.860829404555261,       7059106.493895376101136,       9830311.216373845934868
       3692478.785150260664523,       4292652.913897651247680,       5005081.674229925498366,       5666324.962495751678944,       6534933.604484081268311,       8468997.666600372642279
       3839277.959542265161872,       4453948.999490933492780,       5098258.520654816180468,       5606308.815639228560030,       5867412.143297698348761,       6413481.767998307943344
       3010539.980217620730400,       3850723.420601805206388,       4542154.897029253654182,       5123761.447955545969307,       5434982.557525614276528,       5127936.904743020422757
