       4414222.362300277687609,       5973565.301941512152553,       6146663.036590716801584,       5309035.956964470446110,       4099108.314256060402840,       2898940.764201875310391
       7113458.490762814879417,       6580598.546766900457442,       6070929.660858481191099,       5055292.158224252983928,       3880357.416330575011671,       2777131.412251234985888
       9663962.007612261921167,       7310498.353519544005394,       5916396.042296053841710,       4738707.599602708593011,       3713348.666114814579487,       2655195.977374370209873
      11532653.631024461239576,       7876683.185490532778203,       6004229.533495097421110,       4763199.851085744798183,       3727869.641281251329929,       2267758.833499650470912
      11845063.754668731242418,       8532367.336653945967555,       6813576.386124423705041,       5655143.134618790820241,       4527137.058197577483952,       2807719.882382249459624
      10121446.165642756968737,       8621897.641175977885723,       7976294.977509330958128,       7444148.911614920012653,       6839763.492846839129925,       5915046.092970971949399
       7214224.944456767290831,       7689932.534521601162851,       8015163.494528652168810,       8213933.154970899224281,       8425631.399386631324887,       9201884.513700582087040
       4099426.707285698968917,       5702754.520800320431590,       6712247.667814076878130,       7538701.992443075403571,       8799160.955960370600224,      11451445.409266013652086
       3268575.573326254729182,       4624218.617402090691030,       5614568.663415353745222,       6632047.984778609126806,       8269421.398754917085171,      11338000.960815368220210
       3641347.052008763886988,       4392602.347635755315423,       5437106.190276949666440,       6333164.364137570373714,       7243598.055727552622557,       9238710.831939937546849
       3880544.830228376202285,       4659095.140645845793188,       5485119.628636110574007,       5991603.573253905400634,       6077150.872571172192693,       6500518.602417046204209
       2924288.603760677855462,       3900833.395585325080901,       4731465.250964283011854,       5374584.488966746255755,       5561817.049751298502088,       4976666.196181134320796
