       4969814.302586019039154,       6106060.396741630509496,       5996558.820054590702057,       5042747.752136884257197,       3850717.377668872475624,       2696388.156349189579487
       7406097.005520126782358,       6519352.885500127449632,       5809392.277282175607979,       4745862.285533665679395,       3617219.725956434383988,       2556429.633075921796262
       9577536.666526932269335,       7033208.820870865136385,       5584956.454932445660233,       4435340.566898940131068,       3470856.086477542761713,       2430817.019296502694488
      11040487.636435754597187,       7511423.258912222459912,       5677385.006299600005150,       4456778.429114209488034,       3424593.808633522596210,       2031255.002865372691303
      11062630.843080807477236,       8193682.611902221105993,       6511391.450159026309848,       5272370.606105369515717,       4156771.974334388971329,       2539044.057095719035715
       9348416.903514949604869,       8341755.002886697649956,       7708867.587926966138184,       7069456.555822515860200,       6447160.445012815296650,       5522767.529642063193023
       6771992.824852695688605,       7438690.159329921007156,       7912681.535768380388618,       8142749.066896635107696,       8299749.308469309471548,       8878708.257330348715186
       4157097.609266295563430,       5624055.730664912611246,       6784559.794803930446506,       7784519.583415421657264,       9015075.409662023186684,      11465817.549518898129463
       3465801.574307696428150,       4756570.106714014895260,       5916055.713718486949801,       6915323.348917393013835,       8523896.869451688602567,      11653298.873209750279784
       3892988.226764881983399,       4759605.983871715143323,       5691359.205039413645864,       6500375.200503852218390,       7386455.913750887848437,       9606630.804150141775608
       4131125.077455473598093,       4891931.875741427764297,       5651831.426201886497438,       6080211.433913944289088,       6171083.773448670282960,       6770453.497997933067381
       3129719.907589238137007,       4111278.748377651441842,       4905023.089782508090138,       5456262.695359011180699,       5595047.324437417089939,       5072945.269998027011752
