       4770189.236876768060029,       6177707.227571879513562,       6245087.792460878379643,       5328278.125490156933665,       4084158.748229871038347,       2872546.114798542577773
       7486095.773133959621191,       6796350.416954063810408,       6124210.207613825798035,       5026764.732638748362660,       3820477.195056733675301,       2714258.350526358466595
       9925257.865080511197448,       7421357.186280055902898,       5887349.806194267235696,       4671775.432719035074115,       3664515.543986466247588,       2528293.709520384203643
      11572123.871921725571156,       7828571.162677767686546,       5955775.147046341560781,       4731522.396629944443703,       3518592.779968495946378,       2070464.910757481819019
      11585446.601657342165709,       8300590.395675980485976,       6746674.483530552126467,       5602599.302396206185222,       4403975.329285305924714,       2520880.786143034696579
       9736561.883051339536905,       8278647.436479770578444,       7774920.960041649639606,       7295688.648792828433216,       6619875.786719040945172,       5514576.631213515065610
       6851924.438302763737738,       7306019.751684964634478,       7656661.774106997065246,       7889444.727796256542206,       8081288.732922870665789,       8711614.370978454127908
       3855570.113143855240196,       5496621.624838245101273,       6365168.642179102636874,       7136881.346926486119628,       8383940.821080978028476,      10996021.401158696040511
       3232226.773228028789163,       4413567.749119035899639,       5288840.801125314086676,       6277926.196796496398747,       7899554.681567627936602,      11072938.390943016856909
       3576023.072195963468403,       4265795.458214181475341,       5243017.194446694105864,       6098366.400744128972292,       7050296.157452291809022,       9201971.008346753194928
       3812208.119189553428441,       4560744.032786652445793,       5335906.304558265022933,       5873213.111877408809960,       6074032.172154794447124,       6625469.549164338037372
       2919144.276668590959162,       3834334.087235425598919,       4627297.180018696002662,       5260987.950781187973917,       5525901.616445359773934,       5108092.349415760487318
