       4636287.138468111865222,       6072203.150902061723173,       6288570.317957206629217,       5438421.958701258525252,       4183470.401269499212503,       2943511.232393379788846
       7542142.841390081681311,       6902553.079951286315918,       6298856.297744692303240,       5206449.269519293680787,       3951503.549368007574230,       2805868.880689380690455
      10226302.774840204045177,       7740526.444040268659592,       6183411.870682800188661,       4896296.246982978656888,       3803177.508672086987644,       2622237.742261101957411
      12151436.232395088300109,       8314105.481879482977092,       6312249.200986217707396,       4950189.505983573384583,       3632178.800004959572107,       2107809.392656303476542
      12319180.511910969391465,       8882319.458774425089359,       7137375.492336218245327,       5830314.432005029171705,       4518764.443064684979618,       2596020.329004805535078
      10316430.070878213271499,       8825562.323296288028359,       8253490.809916142374277,       7694218.679451457224786,       6954452.724784058518708,       5829866.739430855959654
       7091500.006456046365201,       7694493.536401561461389,       8127098.952148435637355,       8390650.142741959542036,       8592632.892562121152878,       9295884.670869633555412
       3785213.961954213678837,       5597064.856680124998093,       6688875.113806629553437,       7625027.775397459976375,       8979193.657597361132503,      11690349.673218073323369
       3137256.962875686585903,       4471249.441788594238460,       5571454.859312571585178,       6706176.597075185738504,       8453424.335519837215543,      11633638.046166162937880
       3595109.476678121834993,       4382477.201222798787057,       5470556.772807630710304,       6433868.891713603399694,       7432787.109083594754338,       9517815.011273300275207
       3888753.844291423447430,       4684737.871790683828294,       5538583.409852267242968,       6094487.572956948541105,       6249822.675591855309904,       6731158.126253650523722
       2957521.849039083812386,       3928886.189901473000646,       4768521.306791081093252,       5433589.415658013895154,       5661584.968597331084311,       5106966.741676243022084
