       4850005.964867070317268,       6125167.228773549199104,       6238036.125913931988180,       5381191.967925719916821,       4169764.002168322447687,       2976158.091938533354551
       7607371.790319146588445,       6852267.166889239102602,       6188168.689686276949942,       5122060.273348004557192,       3937684.447294294368476,       2843814.557150708511472
      10054258.652977138757706,       7556713.422246768139303,       6022830.672760332934558,       4799458.809560669586062,       3757877.259873500093818,       2687590.749315183144063
      11702639.859086310490966,       8014903.928136762231588,       6106003.791239624843001,       4846368.552388126961887,       3798895.462357865180820,       2282049.124842029530555
      11692426.601564617827535,       8472742.556713050231338,       6880502.082372875884175,       5816977.014830905012786,       4681805.398365068249404,       2864314.799746186006814
       9790030.579767098650336,       8376483.114115717820823,       7884012.517597781494260,       7456575.445895710028708,       6914501.949267012067139,       6018735.731463888660073
       6828554.503760869614780,       7317937.716866760514677,       7738724.164790765382349,       8009187.968283394351602,       8275869.144358551129699,       9215094.059562470763922
       3770757.028238302562386,       5459157.269643598236144,       6417954.307765991427004,       7274085.809585329145193,       8547886.461135465651751,      11285345.222742091864347
       3108532.596474221907556,       4327386.486716882325709,       5388259.655742829665542,       6453036.515824443660676,       8076110.762484201230109,      11072560.683021878823638
       3495724.667407106608152,       4268352.119432782754302,       5292878.237896504811943,       6210032.742184015922248,       7148169.521230167709291,       9003214.811974661424756
       3766511.400671123526990,       4540313.239221514202654,       5382204.276697098277509,       5925425.448302469216287,       6025210.085643123835325,       6352657.762465680949390
       2880821.459640955552459,       3819183.793970034457743,       4640331.842487168498337,       5312304.580950442701578,       5533910.001881341449916,       4921765.708789207041264
